time,gain,v,w,obs_dist,obstacle,front,left,right
20.0,1.5,0.18,-0.0,2.859,0,2.96,3.247,2.943
20.05,1.5,0.18,-0.0,2.833,0,2.898,3.196,2.944
20.1,1.5,0.18,-0.0,2.833,0,2.898,3.196,2.944
20.15,1.5,0.18,-0.0,2.833,0,2.898,3.196,2.944
20.2,1.5,0.18,-0.0,2.833,0,2.898,3.196,2.944
20.25,1.5,0.18,-0.0,2.801,0,2.827,3.194,2.948
20.3,1.5,0.18,-0.0,2.801,0,2.827,3.194,2.948
20.35,1.5,0.18,-0.0,2.801,0,2.827,3.194,2.948
20.4,1.5,0.18,-0.0,2.801,0,2.827,3.194,2.948
20.451,1.5,0.18,-0.0,2.744,0,2.744,3.155,2.944
20.5,1.5,0.18,-0.0,2.744,0,2.744,3.155,2.944
20.55,1.5,0.18,-0.0,2.744,0,2.744,3.155,2.944
20.6,1.5,0.18,-0.0,2.744,0,2.744,3.155,2.944
20.65,1.5,0.18,-0.0,2.699,0,2.699,3.14,2.946
20.7,1.5,0.18,-0.0,2.699,0,2.699,3.14,2.946
20.75,1.5,0.18,-0.0,2.699,0,2.699,3.14,2.946
20.801,1.5,0.18,-0.0,2.699,0,2.699,3.14,2.946
20.851,1.5,0.18,-0.0,2.626,0,2.626,3.124,2.952
20.9,1.5,0.18,-0.0,2.626,0,2.626,3.124,2.952
20.95,1.5,0.18,-0.0,2.626,0,2.626,3.124,2.952
21.0,1.5,0.18,-0.0,2.626,0,2.626,3.124,2.952
21.05,1.5,0.18,-0.0,2.564,0,2.564,3.103,2.962
21.101,1.5,0.18,-0.0,2.564,0,2.564,3.103,2.962
21.15,1.5,0.18,-0.0,2.564,0,2.564,3.103,2.962
21.2,1.5,0.18,-0.0,2.564,0,2.564,3.103,2.962
21.251,1.5,0.18,-0.0,2.501,0,2.501,3.09,2.972
21.3,1.5,0.18,-0.0,2.501,0,2.501,3.09,2.972
21.35,1.5,0.18,-0.0,2.501,0,2.501,3.09,2.972
21.4,1.5,0.18,-0.0,2.501,0,2.501,3.09,2.972
21.45,1.5,0.18,-0.0,2.443,0,2.443,3.049,2.978
21.5,1.5,0.18,-0.0,2.443,0,2.443,3.049,2.978
21.55,1.5,0.18,-0.0,2.443,0,2.443,3.049,2.978
21.601,1.5,0.18,-0.0,2.443,0,2.443,3.049,2.978
21.65,1.5,0.18,-0.0,2.381,0,2.4,3.04,2.993
21.7,1.5,0.18,-0.0,2.381,0,2.4,3.04,2.993
21.75,1.5,0.18,-0.0,2.381,0,2.4,3.04,2.993
21.8,1.5,0.18,-0.0,2.381,0,2.4,3.04,2.993
21.85,1.5,0.18,-0.0,2.309,0,2.33,3.01,2.982
21.9,1.5,0.18,-0.0,2.309,0,2.33,3.01,2.982
21.95,1.5,0.18,-0.0,2.309,0,2.33,3.01,2.982
22.001,1.5,0.18,-0.0,2.309,0,2.33,3.01,2.982
22.051,1.5,0.18,-0.0,2.231,0,2.265,2.997,2.989
22.1,1.5,0.18,-0.0,2.231,0,2.265,2.997,2.989
22.15,1.5,0.18,-0.0,2.231,0,2.265,2.997,2.989
22.2,1.5,0.18,-0.0,2.231,0,2.265,2.997,2.989
22.251,1.5,0.18,-0.0,2.179,0,2.203,2.965,2.996
22.3,1.5,0.18,-0.0,2.179,0,2.203,2.965,2.996
22.35,1.5,0.18,-0.0,2.179,0,2.203,2.965,2.996
22.401,1.5,0.18,-0.0,2.179,0,2.203,2.965,2.996
22.45,1.5,0.18,-0.0,2.109,0,2.145,2.954,3.003
22.5,1.5,0.18,-0.0,2.109,0,2.145,2.954,3.003
22.55,1.5,0.18,-0.0,2.109,0,2.145,2.954,3.003
22.6,1.5,0.18,-0.0,2.109,0,2.145,2.954,3.003
22.65,1.5,0.18,-0.0,2.059,0,2.085,2.932,3.045
22.7,1.5,0.18,-0.0,2.059,0,2.085,2.932,3.045
22.75,1.5,0.18,-0.0,2.059,0,2.085,2.932,3.045
22.8,1.5,0.18,-0.0,2.059,0,2.085,2.932,3.045
22.85,1.5,0.18,-0.0,1.989,0,2.04,2.911,3.042
22.9,1.5,0.18,-0.0,1.989,0,2.04,2.911,3.042
22.95,1.5,0.18,-0.0,1.989,0,2.04,2.911,3.042
23.0,1.5,0.18,-0.0,1.989,0,2.04,2.911,3.042
23.05,1.5,0.18,-0.0,1.935,0,1.963,2.875,3.079
23.1,1.5,0.18,-0.0,1.935,0,1.963,2.875,3.079
23.15,1.5,0.18,-0.0,1.935,0,1.963,2.875,3.079
23.2,1.5,0.18,-0.0,1.935,0,1.963,2.875,3.079
23.251,1.5,0.18,-0.0,1.832,0,1.918,2.863,3.076
23.3,1.5,0.18,-0.0,1.832,0,1.918,2.863,3.076
23.35,1.5,0.18,-0.0,1.832,0,1.918,2.863,3.076
23.4,1.5,0.18,-0.0,1.832,0,1.918,2.863,3.076
23.451,1.5,0.18,-0.0,1.79,0,1.857,2.854,3.091
23.5,1.5,0.18,-0.0,1.79,0,1.857,2.854,3.091
23.55,1.5,0.18,-0.0,1.79,0,1.857,2.854,3.091
23.601,1.5,0.18,-0.0,1.79,0,1.857,2.854,3.091
23.65,1.5,0.18,-0.0,1.745,0,1.794,2.824,3.092
23.7,1.5,0.18,-0.0,1.745,0,1.794,2.824,3.092
23.75,1.5,0.18,-0.0,1.745,0,1.794,2.824,3.092
23.8,1.5,0.18,-0.0,1.745,0,1.794,2.824,3.092
23.85,1.5,0.18,-0.0,1.665,0,1.738,2.809,3.119
23.9,1.5,0.18,-0.0,1.665,0,1.738,2.809,3.119
23.95,1.5,0.18,-0.0,1.665,0,1.738,2.809,3.119
24.0,1.5,0.18,-0.0,1.665,0,1.738,2.809,3.119
24.05,1.5,0.18,-0.0,1.596,0,1.68,2.787,3.149
24.1,1.5,0.18,-0.0,1.596,0,1.68,2.787,3.149
24.15,1.5,0.18,-0.0,1.596,0,1.68,2.787,3.149
24.2,1.5,0.18,-0.0,1.596,0,1.68,2.787,3.149
24.251,1.5,0.18,-0.0,1.548,0,1.595,2.772,3.179
24.3,1.5,0.18,-0.0,1.548,0,1.595,2.772,3.179
24.351,1.5,0.18,-0.0,1.548,0,1.595,2.772,3.179
24.4,1.5,0.18,-0.0,1.548,0,1.595,2.772,3.179
24.45,1.5,0.18,-0.0,1.489,0,1.554,2.774,3.206
24.501,1.5,0.18,-0.0,1.489,0,1.554,2.774,3.206
24.551,1.5,0.18,-0.0,1.489,0,1.554,2.774,3.206
24.601,1.5,0.18,-0.0,1.489,0,1.554,2.774,3.206
24.65,1.5,0.18,-0.0,1.408,0,1.5,2.741,3.263
24.7,1.5,0.18,-0.0,1.408,0,1.5,2.741,3.263
24.75,1.5,0.18,-0.0,1.408,0,1.5,2.741,3.263
24.8,1.5,0.18,-0.0,1.408,0,1.5,2.741,3.263
24.85,1.5,0.18,-0.0,1.368,0,1.414,2.701,3.297
24.9,1.5,0.18,-0.0,1.368,0,1.414,2.701,3.297
24.95,1.5,0.18,-0.0,1.368,0,1.414,2.701,3.297
25.001,1.5,0.18,-0.0,1.368,0,1.414,2.701,3.297
25.05,1.5,0.18,-0.0,1.338,0,1.358,2.677,3.33
25.101,1.5,0.18,-0.0,1.338,0,1.358,2.677,3.33
25.151,1.5,0.18,-0.0,1.338,0,1.358,2.677,3.33
25.2,1.5,0.18,-0.0,1.338,0,1.358,2.677,3.33
25.25,1.5,0.18,-0.0,1.305,0,1.305,2.659,3.5
25.3,1.5,0.18,-0.0,1.305,0,1.305,2.659,3.5
25.351,1.5,0.18,-0.0,1.305,0,1.305,2.659,3.5
25.401,1.5,0.18,-0.0,1.305,0,1.305,2.659,3.5
25.45,1.5,0.18,-0.0,1.243,0,1.243,2.628,3.5
25.501,1.5,0.18,-0.0,1.243,0,1.243,2.628,3.5
25.55,1.5,0.18,-0.0,1.243,0,1.243,2.628,3.5
25.6,1.5,0.18,-0.0,1.243,0,1.243,2.628,3.5
25.65,1.5,0.18,-0.0,1.205,0,1.205,2.627,3.5
25.7,1.5,0.18,-0.0,1.205,0,1.205,2.627,3.5
25.75,1.5,0.18,-0.0,1.205,0,1.205,2.627,3.5
25.8,1.5,0.18,-0.0,1.205,0,1.205,2.627,3.5
25.85,1.5,0.18,-0.0,1.162,0,1.162,2.599,3.5
25.901,1.5,0.18,-0.0,1.162,0,1.162,2.599,3.5
25.95,1.5,0.18,-0.0,1.162,0,1.162,2.599,3.5
26.001,1.5,0.18,-0.0,1.162,0,1.162,2.599,3.5
26.05,1.5,0.18,-0.0,1.141,0,1.141,2.577,3.5
26.101,1.5,0.18,-0.0,1.141,0,1.141,2.577,3.5
26.15,1.5,0.18,-0.0,1.141,0,1.141,2.577,3.5
26.2,1.5,0.18,-0.0,1.141,0,1.141,2.577,3.5
26.25,1.5,0.18,-0.0,1.141,0,1.141,2.577,3.5
26.3,1.5,0.18,-0.0,1.102,0,1.102,2.577,3.5
26.35,1.5,0.18,-0.0,1.102,0,1.102,2.577,3.5
26.401,1.5,0.18,-0.0,1.102,0,1.102,2.577,3.5
26.45,1.5,0.18,-0.0,1.102,0,1.102,2.577,3.5
26.5,1.5,0.18,-0.0,1.073,0,1.073,2.557,3.5
26.55,1.5,0.18,-0.0,1.073,0,1.073,2.557,3.5
26.6,1.5,0.18,-0.0,1.073,0,1.073,2.557,3.5
26.65,1.5,0.18,-0.0,1.073,0,1.073,2.557,3.5
26.7,1.5,0.18,-0.0,1.037,0,1.037,2.51,3.5
26.75,1.5,0.18,-0.0,1.037,0,1.037,2.51,3.5
26.8,1.5,0.18,-0.0,1.037,0,1.037,2.51,3.5
26.85,1.5,0.18,-0.0,1.037,0,1.037,2.51,3.5
26.9,1.5,0.18,-0.0,1.006,0,1.006,2.487,3.5
26.95,1.5,0.18,-0.0,1.006,0,1.006,2.487,3.5
27.0,1.5,0.18,-0.0,1.006,0,1.006,2.487,3.5
27.05,1.5,0.18,-0.0,1.006,0,1.006,2.487,3.5
27.1,1.5,0.18,-0.0,0.979,0,0.979,2.484,3.5
27.15,1.5,0.18,-0.0,0.979,0,0.979,2.484,3.5
27.2,1.5,0.18,-0.0,0.979,0,0.979,2.484,3.5
27.25,1.5,0.18,-0.0,0.979,0,0.979,2.484,3.5
27.301,1.5,0.18,-0.0,0.931,0,0.931,2.455,3.5
27.351,1.5,0.18,-0.0,0.931,0,0.931,2.455,3.5
27.401,1.5,0.18,-0.0,0.931,0,0.931,2.455,3.5
27.45,1.5,0.18,-0.0,0.931,0,0.931,2.455,3.5
27.5,1.5,0.18,-0.0,0.922,0,0.922,2.426,3.5
27.55,1.5,0.18,-0.0,0.922,0,0.922,2.426,3.5
27.6,1.5,0.18,-0.0,0.922,0,0.922,2.426,3.5
27.65,1.5,0.18,-0.0,0.922,0,0.922,2.426,3.5
27.7,1.5,0.18,-0.0,0.873,0,0.873,2.423,3.5
27.751,1.5,0.18,-0.0,0.873,0,0.873,2.423,3.5
27.801,1.5,0.18,-0.0,0.873,0,0.873,2.423,3.5
27.85,1.5,0.18,-0.0,0.873,0,0.873,2.423,3.5
27.901,1.5,0.18,-0.0,0.871,0,0.871,2.393,3.5
27.951,1.5,0.18,-0.0,0.871,0,0.871,2.393,3.5
28.0,1.5,0.18,-0.0,0.871,0,0.871,2.393,3.5
28.05,1.5,0.18,-0.0,0.871,0,0.871,2.393,3.5
28.1,1.5,0.18,-0.0,0.858,0,0.858,2.383,3.5
28.151,1.5,0.18,-0.0,0.858,0,0.858,2.383,3.5
28.201,1.5,0.18,-0.0,0.858,0,0.858,2.383,3.5
28.251,1.5,0.18,-0.0,0.858,0,0.858,2.383,3.5
28.3,1.5,0.18,-0.0,0.847,0,0.848,2.344,3.5
28.35,1.5,0.18,-0.0,0.847,0,0.848,2.344,3.5
28.401,1.5,0.18,-0.0,0.847,0,0.848,2.344,3.5
28.45,1.5,0.18,-0.0,0.847,0,0.848,2.344,3.5
28.5,1.5,0.18,-0.0,0.818,0,0.844,2.32,3.5
28.551,1.5,0.18,-0.0,0.818,0,0.844,2.32,3.5
28.6,1.5,0.18,-0.0,0.818,0,0.844,2.32,3.5
28.651,1.5,0.18,-0.0,0.818,0,0.844,2.32,3.5
28.7,1.5,0.18,-0.0,0.794,0,0.838,2.326,3.482
28.75,1.5,0.18,-0.0,0.794,0,0.838,2.326,3.482
28.8,1.5,0.18,-0.0,0.794,0,0.838,2.326,3.482
28.85,1.5,0.18,-0.0,0.794,0,0.838,2.326,3.482
28.9,1.5,0.0938,2.2,0.78,1,0.835,2.287,3.413
28.95,1.5,0.0938,2.2,0.78,1,0.835,2.287,3.413
29.001,1.5,0.0938,2.2,0.78,1,0.835,2.287,3.413
29.05,1.5,0.0938,2.2,0.78,1,0.835,2.287,3.413
29.1,1.5,0.0936,2.2,0.772,1,2.58,2.421,3.06
29.151,1.5,0.0936,2.2,0.772,1,2.58,2.421,3.06
29.2,1.5,0.0936,2.2,0.772,1,2.58,2.421,3.06
29.25,1.5,0.0936,2.2,0.772,1,2.58,2.421,3.06
29.3,1.5,0.0938,2.2,0.772,1,2.182,3.305,2.564
29.351,1.5,0.0938,2.2,0.772,1,2.182,3.305,2.564
29.4,1.5,0.0938,2.2,0.772,1,2.182,3.305,2.564
29.451,1.5,0.0938,2.2,0.772,1,2.182,3.305,2.564
29.5,1.5,0.18,2.2,0.754,1,1.834,3.5,0.754
29.55,1.5,0.18,2.2,0.754,1,1.834,3.5,0.754
29.601,1.5,0.18,2.2,0.754,1,1.834,3.5,0.754
29.65,1.5,0.18,2.2,0.754,1,1.834,3.5,0.754
29.7,1.5,0.18,0.8628,0.778,1,2.138,3.5,0.778
29.75,1.5,0.18,0.8628,0.778,1,2.138,3.5,0.778
29.8,1.5,0.18,0.8628,0.778,1,2.138,3.5,0.778
29.85,1.5,0.18,0.8628,0.778,1,2.138,3.5,0.778
29.9,1.5,0.1378,-1.8398,0.766,0,2.394,3.5,2.389
29.95,1.5,0.1371,-1.8719,0.766,0,2.394,3.5,2.389
30.001,1.5,0.1361,-1.9162,0.766,0,2.394,3.5,2.389
30.051,1.5,0.1359,-1.9254,0.766,0,2.394,3.5,2.389
30.1,1.5,0.136,-1.9199,0.791,0,2.471,3.5,2.255
30.15,1.5,0.1363,-1.9055,0.791,0,2.471,3.5,2.255
30.2,1.5,0.1376,-1.8521,0.791,0,2.471,3.5,2.255
30.25,1.5,0.1384,-1.8136,0.791,0,2.471,3.5,2.255
30.3,1.5,0.1407,-1.714,0.816,0,2.19,3.5,2.502
30.35,1.5,0.142,-1.6582,0.816,0,2.19,3.5,2.502
30.4,1.5,0.1445,-1.5494,0.816,0,2.19,3.5,2.502
30.45,1.5,0.1457,-1.4986,0.816,0,2.19,3.5,2.502
30.5,1.5,0.148,-1.3976,0.852,0,2.0,3.5,0.852
30.551,1.5,0.149,-1.3527,0.852,0,2.0,3.5,0.852
30.6,1.5,0.151,-1.2657,0.852,0,2.0,3.5,0.852
30.651,1.5,0.1519,-1.2245,0.852,0,2.0,3.5,0.852
30.7,1.5,0.1529,-1.1832,0.853,0,1.645,3.5,0.853
30.75,1.5,0.1546,-1.1081,0.853,0,1.645,3.5,0.853
30.8,1.5,0.1554,-1.073,0.853,0,1.645,3.5,0.853
30.85,1.5,0.157,-1.0015,0.853,0,1.645,3.5,0.853
30.901,1.5,0.1578,-0.9705,0.868,0,1.608,3.5,0.868
30.951,1.5,0.1592,-0.9092,0.868,0,1.608,3.5,0.868
31.0,1.5,0.1598,-0.8802,0.868,0,1.608,3.5,0.868
31.051,1.5,0.1611,-0.8235,0.868,0,1.608,3.5,0.868
31.1,1.5,0.1617,-0.7978,0.869,0,1.556,3.22,2.615
31.15,1.5,0.1629,-0.748,0.869,0,1.556,3.22,2.615
31.201,1.5,0.1634,-0.7245,0.869,0,1.556,3.22,2.615
31.25,1.5,0.1644,-0.6794,0.869,0,1.556,3.22,2.615
31.301,1.5,0.1649,-0.6583,0.853,0,1.589,2.651,2.686
31.351,1.5,0.1654,-0.6371,0.853,0,1.589,2.651,2.686
31.4,1.5,0.1663,-0.5983,0.853,0,1.589,2.651,2.686
31.451,1.5,0.1667,-0.5788,0.853,0,1.589,2.651,2.686
31.5,1.5,0.1675,-0.5433,0.837,0,2.006,2.324,2.793
31.55,1.5,0.1679,-0.5268,0.837,0,2.006,2.324,2.793
31.6,1.5,0.1687,-0.4938,0.837,0,2.006,2.324,2.793
31.65,1.5,0.169,-0.479,0.837,0,2.006,2.324,2.793
31.7,1.5,0.0941,2.2,0.799,1,2.077,2.132,2.928
31.75,1.5,0.0941,2.2,0.799,1,2.077,2.132,2.928
31.8,1.5,0.0941,2.2,0.799,1,2.077,2.132,2.928
31.85,1.5,0.0941,2.2,0.799,1,2.077,2.132,2.928
31.9,1.5,0.0937,2.2,0.779,1,2.123,2.029,3.02
31.95,1.5,0.0937,2.2,0.779,1,2.123,2.029,3.02
32.0,1.5,0.0937,2.2,0.779,1,2.123,2.029,3.02
32.05,1.5,0.0937,2.2,0.779,1,2.123,2.029,3.02
32.1,1.5,0.0933,2.2,0.754,1,1.905,2.253,2.709
32.15,1.5,0.0933,2.2,0.754,1,1.905,2.253,2.709
32.2,1.5,0.0933,2.2,0.754,1,1.905,2.253,2.709
32.251,1.5,0.0933,2.2,0.754,1,1.905,2.253,2.709
32.3,1.5,0.0937,2.2,0.726,1,1.406,3.5,2.474
32.35,1.5,0.0937,2.2,0.726,1,1.406,3.5,2.474
32.4,1.5,0.0937,2.2,0.726,1,1.406,3.5,2.474
32.451,1.5,0.0937,2.2,0.726,1,1.406,3.5,2.474
32.5,1.5,0.18,2.2,0.684,1,1.741,3.5,0.684
32.55,1.5,0.18,2.2,0.684,1,1.741,3.5,0.684
32.6,1.5,0.18,2.2,0.684,1,1.741,3.5,0.684
32.65,1.5,0.18,2.2,0.684,1,1.741,3.5,0.684
32.7,1.5,0.18,0.8709,0.679,1,1.865,3.5,0.73
32.75,1.5,0.18,0.8709,0.679,1,1.865,3.5,0.73
32.8,1.5,0.18,0.8709,0.679,1,1.865,3.5,0.73
32.85,1.5,0.18,0.8709,0.679,1,1.865,3.5,0.73
32.9,1.5,0.1272,-2.2,0.676,0,2.242,3.5,1.339
32.95,1.5,0.1264,-2.2,0.676,0,2.242,3.5,1.339
33.0,1.5,0.1254,-2.2,0.676,0,2.242,3.5,1.339
33.05,1.5,0.1252,-2.2,0.676,0,2.242,3.5,1.339
33.1,1.5,0.1254,-2.2,0.699,0,2.362,3.5,1.304
33.151,1.5,0.1257,-2.2,0.699,0,2.362,3.5,1.304
33.2,1.5,0.127,-2.2,0.699,0,2.362,3.5,1.304
33.25,1.5,0.1279,-2.2,0.699,0,2.362,3.5,1.304
33.3,1.5,0.1302,-2.1735,0.744,0,1.957,3.5,1.367
33.351,1.5,0.1316,-2.1119,0.744,0,1.957,3.5,1.367
33.4,1.5,0.1346,-1.9788,0.744,0,1.957,3.5,1.367
33.45,1.5,0.1362,-1.9098,0.744,0,1.957,3.5,1.367
33.5,1.5,0.18,0.8604,0.791,1,1.641,3.5,0.791
33.55,1.5,0.18,0.8604,0.791,1,1.641,3.5,0.791
33.6,1.5,0.18,0.8604,0.791,1,1.641,3.5,0.791
33.651,1.5,0.18,0.8604,0.791,1,1.641,3.5,0.791
33.701,1.5,0.1434,-1.5985,0.814,0,1.59,3.5,0.814
33.751,1.5,0.1439,-1.573,0.814,0,1.59,3.5,0.814
33.8,1.5,0.1446,-1.5452,0.814,0,1.59,3.5,0.814
33.85,1.5,0.1465,-1.46,0.814,0,1.59,3.5,0.814
33.9,1.5,0.1476,-1.4127,0.817,0,1.571,3.5,0.846
33.95,1.5,0.1498,-1.3196,0.817,0,1.571,3.5,0.846
34.0,1.5,0.1507,-1.2786,0.817,0,1.571,3.5,0.846
34.05,1.5,0.1527,-1.193,0.817,0,1.571,3.5,0.846
34.1,1.5,0.1535,-1.1555,0.823,0,1.306,2.922,2.603
34.15,1.5,0.1552,-1.0831,0.823,0,1.306,2.922,2.603
34.2,1.5,0.156,-1.0483,0.823,0,1.306,2.922,2.603
34.25,1.5,0.1568,-1.0137,0.823,0,1.306,2.922,2.603
34.3,1.5,0.1582,-0.9508,0.818,0,1.278,2.135,2.696
34.35,1.5,0.1589,-0.9212,0.818,0,1.278,2.135,2.696
34.4,1.5,0.1603,-0.8611,0.818,0,1.278,2.135,2.696
34.45,1.5,0.1609,-0.835,0.818,0,1.278,2.135,2.696
34.5,1.5,0.094,2.2,0.795,1,1.257,1.806,2.855
34.55,1.5,0.094,2.2,0.795,1,1.257,1.806,2.855
34.601,1.5,0.094,2.2,0.795,1,1.257,1.806,2.855
34.65,1.5,0.094,2.2,0.795,1,1.257,1.806,2.855
34.701,1.5,0.0939,2.2,0.785,1,0.879,1.681,2.953
34.75,1.5,0.0939,2.2,0.785,1,0.879,1.681,2.953
34.8,1.5,0.0939,2.2,0.785,1,0.879,1.681,2.953
34.851,1.5,0.0939,2.2,0.785,1,0.879,1.681,2.953
34.901,1.5,0.0932,2.2,0.748,1,1.197,1.899,2.673
34.95,1.5,0.0932,2.2,0.748,1,1.197,1.899,2.673
35.0,1.5,0.0932,2.2,0.748,1,1.197,1.899,2.673
35.05,1.5,0.0932,2.2,0.748,1,1.197,1.899,2.673
35.1,1.5,0.0926,2.2,0.708,1,1.41,3.298,2.502
35.15,1.5,0.0926,2.2,0.708,1,1.41,3.298,2.502
35.201,1.5,0.0926,2.2,0.708,1,1.41,3.298,2.502
35.25,1.5,0.0926,2.2,0.708,1,1.41,3.298,2.502
35.3,1.5,0.18,2.2,0.676,1,1.404,3.5,0.676
35.35,1.5,0.18,2.2,0.676,1,1.404,3.5,0.676
35.4,1.5,0.18,2.2,0.676,1,1.404,3.5,0.676
35.45,1.5,0.18,2.2,0.676,1,1.404,3.5,0.676
35.5,1.5,0.18,2.2,0.626,1,1.51,3.5,0.64
35.55,1.5,0.18,2.2,0.626,1,1.51,3.5,0.64
35.6,1.5,0.18,2.2,0.626,1,1.51,3.5,0.64
35.65,1.5,0.18,2.2,0.626,1,1.51,3.5,0.64
35.7,1.5,0.1174,-2.2,0.602,0,2.087,3.5,0.957
35.75,1.5,0.1156,-2.2,0.602,0,2.087,3.5,0.957
35.8,1.5,0.1126,-2.2,0.602,0,2.087,3.5,0.957
35.851,1.5,0.1115,-2.2,0.602,0,2.087,3.5,0.957
35.9,1.5,0.1097,-2.2,0.619,0,3.5,3.5,1.288
35.95,1.5,0.109,-2.2,0.619,0,3.5,3.5,1.288
36.0,1.5,0.1084,-2.2,0.619,0,3.5,3.5,1.288
36.05,1.5,0.1083,-2.2,0.619,0,3.5,3.5,1.288
36.1,1.5,0.1087,-2.2,0.648,0,3.5,3.5,1.285
36.15,1.5,0.1092,-2.2,0.648,0,3.5,3.5,1.285
36.2,1.5,0.1107,-2.2,0.648,0,3.5,3.5,1.285
36.25,1.5,0.1118,-2.2,0.648,0,3.5,3.5,1.285
36.3,1.5,0.113,-2.2,0.675,0,2.466,3.5,1.056
36.35,1.5,0.1158,-2.2,0.675,0,2.466,3.5,1.056
36.401,1.5,0.1173,-2.2,0.675,0,2.466,3.5,1.056
36.45,1.5,0.1206,-2.2,0.675,0,2.466,3.5,1.056
36.5,1.5,0.18,0.8701,0.707,1,1.574,3.5,0.735
36.55,1.5,0.18,0.8701,0.707,1,1.574,3.5,0.735
36.601,1.5,0.18,0.8701,0.707,1,1.574,3.5,0.735
36.651,1.5,0.18,0.8701,0.707,1,1.574,3.5,0.735
36.701,1.5,0.18,2.2,0.712,1,1.366,3.5,0.712
36.75,1.5,0.18,2.2,0.712,1,1.366,3.5,0.712
36.801,1.5,0.18,2.2,0.712,1,1.366,3.5,0.712
36.85,1.5,0.18,2.2,0.712,1,1.366,3.5,0.712
36.9,1.5,0.18,2.2,0.729,1,1.34,3.5,0.729
36.95,1.5,0.18,2.2,0.729,1,1.34,3.5,0.729
37.0,1.5,0.18,2.2,0.729,1,1.34,3.5,0.729
37.05,1.5,0.18,2.2,0.729,1,1.34,3.5,0.729
37.1,1.5,0.18,2.2,0.699,1,1.447,3.5,0.713
37.15,1.5,0.18,2.2,0.699,1,1.447,3.5,0.713
37.2,1.5,0.18,2.2,0.699,1,1.447,3.5,0.713
37.25,1.5,0.18,2.2,0.699,1,1.447,3.5,0.713
37.3,1.5,0.1141,-2.2,0.696,0,2.1,3.5,0.92
37.35,1.5,0.1124,-2.2,0.696,0,2.1,3.5,0.92
37.4,1.5,0.1094,-2.2,0.696,0,2.1,3.5,0.92
37.45,1.5,0.1083,-2.2,0.696,0,2.1,3.5,0.92
37.5,1.5,0.1095,2.2,0.7,0,3.5,3.5,1.172
37.55,1.5,0.1102,2.2,0.7,0,3.5,3.5,1.172
37.6,1.5,0.1117,2.2,0.7,0,3.5,3.5,1.172
37.65,1.5,0.1129,2.2,0.7,0,3.5,3.5,1.172
37.7,1.5,0.1142,2.2,0.718,0,3.5,3.5,1.157
37.75,1.5,0.1171,2.2,0.718,0,3.5,3.5,1.157
37.8,1.5,0.1187,2.2,0.718,0,3.5,3.5,1.157
37.85,1.5,0.1221,2.2,0.718,0,3.5,3.5,1.157
37.9,1.5,0.1238,2.2,0.718,0,3.5,3.5,1.157
37.95,1.5,0.1271,2.2,0.752,0,3.5,3.5,1.26
38.0,1.5,0.1287,2.2,0.752,0,3.5,3.5,1.26
38.05,1.5,0.132,2.093,0.752,0,3.5,3.5,1.26
38.1,1.5,0.1337,2.0211,0.752,0,3.5,3.5,1.26
38.15,1.5,0.1368,1.8857,0.779,0,3.5,2.898,1.734
38.2,1.5,0.1382,1.8226,0.779,0,3.5,2.898,1.734
38.25,1.5,0.141,1.7001,0.779,0,3.5,2.898,1.734
38.301,1.5,0.1423,1.6443,0.779,0,3.5,2.898,1.734
38.35,1.5,0.1436,1.5879,0.796,0,3.5,2.836,3.307
38.4,1.5,0.146,1.4845,0.796,0,3.5,2.836,3.307
38.45,1.5,0.1471,1.4335,0.796,0,3.5,2.836,3.307
38.5,1.5,0.1493,1.3375,0.796,0,3.5,2.836,3.307
38.55,1.5,0.1503,1.2947,0.817,0,3.5,0.844,3.5
38.6,1.5,0.1523,1.2098,0.817,0,3.5,0.844,3.5
38.65,1.5,0.1532,1.1707,0.817,0,3.5,0.844,3.5
38.7,1.5,0.155,1.0927,0.817,0,3.5,0.844,3.5
38.751,1.5,0.1558,1.0577,0.839,0,3.5,0.84,3.5
38.8,1.5,0.1573,0.9901,0.839,0,3.5,0.84,3.5
38.85,1.5,0.158,0.958,0.839,0,3.5,0.84,3.5
38.9,1.5,0.1595,0.895,0.839,0,3.5,0.84,3.5
38.95,1.5,0.1601,0.8667,0.848,0,3.5,0.848,3.5
39.0,1.5,0.1608,0.8387,0.848,0,3.5,0.848,3.5
39.05,1.5,0.162,0.7862,0.848,0,3.5,0.848,3.5
39.1,1.5,0.1626,0.7611,0.848,0,3.5,0.848,3.5
39.151,1.5,0.1637,0.7127,0.829,0,3.203,0.829,3.5
39.201,1.5,0.1642,0.6904,0.829,0,3.203,0.829,3.5
39.251,1.5,0.1652,0.6466,0.829,0,3.203,0.829,3.5
39.3,1.5,0.1656,0.6264,0.829,0,3.203,0.829,3.5
39.35,1.5,0.18,-0.8587,0.8,1,3.008,0.8,3.5
39.4,1.5,0.18,-0.8587,0.8,1,3.008,0.8,3.5
39.45,1.5,0.18,-0.8587,0.8,1,3.008,0.8,3.5
39.5,1.5,0.18,-0.8587,0.8,1,3.008,0.8,3.5
39.55,1.5,0.18,-2.2,0.788,1,2.902,0.788,3.5
39.6,1.5,0.18,-2.2,0.788,1,2.902,0.788,3.5
39.65,1.5,0.18,-2.2,0.788,1,2.902,0.788,3.5
39.7,1.5,0.18,-2.2,0.788,1,2.902,0.788,3.5
39.75,1.5,0.18,-2.2,0.744,1,3.031,0.752,3.5
