time,gain,v,w,obs_dist,obstacle,front,left,right
19.801,0.8,0.18,0.0,1.566,0,3.5,3.5,3.5
19.851,0.8,0.18,0.0,1.566,0,3.5,3.5,3.5
19.9,0.8,0.18,0.0,1.588,0,3.5,3.5,3.5
19.951,0.8,0.18,0.0,1.588,0,3.5,3.5,3.5
20.0,0.8,0.18,0.0,1.588,0,3.5,3.5,3.5
20.05,0.8,0.18,0.0,1.588,0,3.5,3.5,3.5
20.1,0.8,0.18,0.0,1.598,0,3.5,3.5,3.5
20.151,0.8,0.18,0.0,1.598,0,3.5,3.5,3.5
20.2,0.8,0.18,0.0,1.598,0,3.5,3.5,3.5
20.25,0.8,0.18,0.0,1.598,0,3.5,3.5,3.5
20.3,0.8,0.18,0.0,1.639,0,3.5,3.5,3.5
20.35,0.8,0.18,0.0,1.639,0,3.5,3.5,3.5
20.4,0.8,0.18,0.0,1.639,0,3.5,3.5,3.5
20.45,0.8,0.18,0.0,1.639,0,3.5,3.5,3.5
20.5,0.8,0.18,0.0,1.664,0,3.5,3.5,3.5
20.55,0.8,0.18,0.0,1.664,0,3.5,3.5,3.5
20.6,0.8,0.18,0.0,1.664,0,3.5,3.5,3.5
20.65,0.8,0.18,0.0,1.664,0,3.5,3.5,3.5
20.7,0.8,0.18,0.0,1.699,0,3.5,3.5,3.5
20.751,0.8,0.18,0.0,1.699,0,3.5,3.5,3.5
20.8,0.8,0.18,0.0,1.699,0,3.5,3.5,3.5
20.85,0.8,0.18,0.0,1.699,0,3.5,3.5,3.5
20.9,0.8,0.18,0.0,1.735,0,3.5,3.5,3.5
20.95,0.8,0.18,0.0,1.735,0,3.5,3.5,3.5
21.0,0.8,0.18,0.0,1.735,0,3.5,3.5,3.5
21.051,0.8,0.18,0.0,1.735,0,3.5,3.5,3.5
21.1,0.8,0.18,0.0,1.752,0,3.5,3.5,3.5
21.151,0.8,0.18,0.0,1.752,0,3.5,3.5,3.5
21.2,0.8,0.18,0.0,1.752,0,3.5,3.5,3.5
21.25,0.8,0.18,0.0,1.752,0,3.5,3.5,3.5
21.301,0.8,0.18,0.0,1.789,0,3.5,3.5,3.5
21.35,0.8,0.18,0.0,1.789,0,3.5,3.5,3.5
21.4,0.8,0.18,0.0,1.789,0,3.5,3.5,3.5
21.451,0.8,0.18,0.0,1.789,0,3.5,3.5,3.5
21.5,0.8,0.18,0.0,1.789,0,3.5,3.5,3.5
21.55,0.8,0.18,0.0,1.842,0,3.5,3.5,3.5
21.6,0.8,0.18,0.0,1.842,0,3.5,3.5,3.5
21.65,0.8,0.18,0.0,1.842,0,3.5,3.5,3.5
21.7,0.8,0.18,0.0,1.842,0,3.5,3.5,3.5
21.75,0.8,0.18,-0.0,1.875,0,3.5,3.5,3.5
21.801,0.8,0.18,-0.0,1.875,0,3.5,3.5,3.5
21.85,0.8,0.18,0.0,1.875,0,3.5,3.5,3.5
21.9,0.8,0.18,0.0,1.875,0,3.5,3.5,3.5
21.95,0.8,0.18,0.0,1.905,0,3.5,3.486,3.5
22.0,0.8,0.18,0.0,1.905,0,3.5,3.486,3.5
22.05,0.8,0.18,0.0,1.905,0,3.5,3.486,3.5
22.101,0.8,0.18,0.0,1.905,0,3.5,3.486,3.5
22.15,0.8,0.18,0.0,1.942,0,3.5,3.448,3.5
22.2,0.8,0.18,0.0,1.942,0,3.5,3.448,3.5
22.25,0.8,0.18,-0.0,1.942,0,3.5,3.448,3.5
22.3,0.8,0.18,-0.0,1.942,0,3.5,3.448,3.5
22.35,0.8,0.18,0.0,1.993,0,3.5,2.379,3.5
22.401,0.8,0.18,0.0,1.993,0,3.5,2.379,3.5
22.45,0.8,0.18,0.0,1.993,0,3.5,2.379,3.5
22.5,0.8,0.18,0.0,1.993,0,3.5,2.379,3.5
22.55,0.8,0.18,-0.0,2.016,0,3.5,2.345,3.5
22.601,0.8,0.18,-0.0,2.016,0,3.5,2.345,3.5
22.65,0.8,0.18,-0.0,2.016,0,3.5,2.345,3.5
22.7,0.8,0.18,-0.0,2.016,0,3.5,2.345,3.5
22.75,0.8,0.18,0.0,2.056,0,3.5,2.331,3.5
22.8,0.8,0.18,0.0,2.056,0,3.5,2.331,3.5
22.851,0.8,0.18,0.0,2.056,0,3.5,2.331,3.5
22.901,0.8,0.18,-0.0,2.056,0,3.5,2.331,3.5
22.951,0.8,0.18,-0.0,2.106,0,3.5,2.304,3.5
23.0,0.8,0.18,-0.0,2.106,0,3.5,2.304,3.5
23.05,0.8,0.18,-0.0,2.106,0,3.5,2.304,3.5
23.101,0.8,0.18,0.0,2.106,0,3.5,2.304,3.5
23.15,0.8,0.18,-0.0,2.142,0,3.5,2.274,3.5
23.2,0.8,0.18,-0.0,2.142,0,3.5,2.274,3.5
23.25,0.8,0.18,-0.0,2.142,0,3.5,2.274,3.5
23.301,0.8,0.18,-0.0,2.142,0,3.5,2.274,3.5
23.35,0.8,0.18,0.0,2.192,0,3.5,2.256,3.5
23.4,0.8,0.18,0.0,2.192,0,3.5,2.256,3.5
23.45,0.8,0.18,-0.0,2.192,0,3.5,2.256,3.5
23.5,0.8,0.18,-0.0,2.192,0,3.5,2.256,3.5
23.55,0.8,0.18,-0.0,2.229,0,3.5,2.234,3.5
23.6,0.8,0.18,-0.0,2.229,0,3.5,2.234,3.5
23.65,0.8,0.18,-0.0,2.229,0,3.5,2.234,3.5
23.7,0.8,0.18,-0.0,2.229,0,3.5,2.234,3.5
23.75,0.8,0.18,-0.0,2.216,0,3.5,2.216,3.5
23.801,0.8,0.18,-0.0,2.216,0,3.5,2.216,3.5
23.85,0.8,0.18,-0.0,2.216,0,3.5,2.216,3.5
23.901,0.8,0.18,0.0,2.216,0,3.5,2.216,3.5
23.95,0.8,0.18,-0.0,2.198,0,3.5,2.198,3.5
24.0,0.8,0.18,-0.0,2.198,0,3.5,2.198,3.5
24.05,0.8,0.18,-0.0,2.198,0,3.5,2.198,3.5
24.101,0.8,0.18,-0.0,2.198,0,3.5,2.198,3.5
24.15,0.8,0.18,-0.0,2.186,0,3.5,2.186,3.5
24.2,0.8,0.18,-0.0,2.186,0,3.5,2.186,3.5
24.25,0.8,0.18,-0.0,2.186,0,3.5,2.186,3.5
24.3,0.8,0.18,-0.0,2.186,0,3.5,2.186,3.5
24.35,0.8,0.18,-0.0,2.187,0,3.5,2.187,3.5
24.401,0.8,0.18,-0.0,2.187,0,3.5,2.187,3.5
24.45,0.8,0.18,-0.0,2.187,0,3.5,2.187,3.5
24.5,0.8,0.18,-0.0,2.187,0,3.5,2.187,3.5
24.55,0.8,0.18,-0.0,2.186,0,3.5,2.186,3.5
24.601,0.8,0.18,-0.0,2.186,0,3.5,2.186,3.5
24.65,0.8,0.18,-0.0,2.186,0,3.5,2.186,3.5
24.7,0.8,0.18,-0.0,2.186,0,3.5,2.186,3.5
24.75,0.8,0.18,-0.0,2.18,0,3.5,2.18,3.5
24.8,0.8,0.18,-0.0,2.18,0,3.5,2.18,3.5
24.85,0.8,0.18,-0.0,2.18,0,3.5,2.18,3.5
24.901,0.8,0.18,-0.0,2.18,0,3.5,2.18,3.5
24.95,0.8,0.18,-0.0,2.178,0,3.5,2.178,3.5
25.001,0.8,0.18,-0.0,2.178,0,3.5,2.178,3.5
25.05,0.8,0.18,-0.0,2.178,0,3.5,2.178,3.5
25.1,0.8,0.18,-0.0,2.178,0,3.5,2.178,3.5
25.15,0.8,0.18,-0.0,2.168,0,3.5,2.168,3.5
25.201,0.8,0.18,-0.0,2.168,0,3.5,2.168,3.5
25.25,0.8,0.18,-0.0,2.168,0,3.5,2.168,3.5
25.301,0.8,0.18,-0.0,2.168,0,3.5,2.168,3.5
25.35,0.8,0.18,-0.0,2.165,0,3.5,2.165,3.5
25.4,0.8,0.18,-0.0,2.165,0,3.5,2.165,3.5
25.45,0.8,0.18,-0.0,2.165,0,3.5,2.165,3.5
25.501,0.8,0.18,-0.0,2.165,0,3.5,2.165,3.5
25.55,0.8,0.18,-0.0,2.159,0,3.5,2.159,3.5
25.6,0.8,0.18,-0.0,2.159,0,3.5,2.159,3.5
25.65,0.8,0.18,-0.0,2.159,0,3.5,2.159,3.5
25.7,0.8,0.18,-0.0,2.159,0,3.5,2.159,3.5
25.75,0.8,0.18,-0.0,2.154,0,3.485,2.154,3.5
25.801,0.8,0.18,-0.0,2.154,0,3.485,2.154,3.5
25.85,0.8,0.18,-0.0,2.154,0,3.485,2.154,3.5
25.9,0.8,0.18,-0.0,2.154,0,3.485,2.154,3.5
25.95,0.8,0.18,-0.0,2.151,0,3.431,2.151,3.5
26.0,0.8,0.18,-0.0,2.151,0,3.431,2.151,3.5
26.05,0.8,0.18,-0.0,2.151,0,3.431,2.151,3.5
26.1,0.8,0.18,-0.0,2.151,0,3.431,2.151,3.5
26.15,0.8,0.18,-0.0,2.16,0,3.414,2.16,3.5
26.2,0.8,0.18,-0.0,2.16,0,3.414,2.16,3.5
26.251,0.8,0.18,-0.0,2.16,0,3.414,2.16,3.5
26.301,0.8,0.18,-0.0,2.16,0,3.414,2.16,3.5
26.35,0.8,0.18,-0.0,2.137,0,3.365,2.137,3.5
26.4,0.8,0.18,-0.0,2.137,0,3.365,2.137,3.5
26.45,0.8,0.18,-0.0,2.137,0,3.365,2.137,3.5
26.501,0.8,0.18,-0.0,2.137,0,3.365,2.137,3.5
26.55,0.8,0.18,-0.0,2.131,0,3.358,2.131,3.5
26.6,0.8,0.18,-0.0,2.131,0,3.358,2.131,3.5
26.65,0.8,0.18,-0.0,2.131,0,3.358,2.131,3.5
26.701,0.8,0.18,-0.0,2.131,0,3.358,2.131,3.5
26.75,0.8,0.18,-0.0,2.14,0,3.329,2.14,3.5
26.8,0.8,0.18,-0.0,2.14,0,3.329,2.14,3.5
26.85,0.8,0.18,-0.0,2.14,0,3.329,2.14,3.5
26.9,0.8,0.18,-0.0,2.14,0,3.329,2.14,3.5
26.95,0.8,0.18,-0.0,2.126,0,3.277,2.126,3.5
27.0,0.8,0.18,-0.0,2.126,0,3.277,2.126,3.5
27.051,0.8,0.18,-0.0,2.126,0,3.277,2.126,3.5
27.1,0.8,0.18,-0.0,2.126,0,3.277,2.126,3.5
27.15,0.8,0.18,-0.0,2.118,0,2.918,2.118,3.5
27.2,0.8,0.18,-0.0,2.118,0,2.918,2.118,3.5
27.251,0.8,0.18,-0.0,2.118,0,2.918,2.118,3.5
27.3,0.8,0.18,-0.0,2.118,0,2.918,2.118,3.5
27.35,0.8,0.18,-0.0,2.138,0,2.842,2.138,3.5
27.4,0.8,0.18,-0.0,2.138,0,2.842,2.138,3.5
27.451,0.8,0.18,-0.0,2.138,0,2.842,2.138,3.5
27.5,0.8,0.18,-0.0,2.138,0,2.842,2.138,3.5
27.55,0.8,0.18,-0.0,2.148,0,2.765,2.148,3.5
27.6,0.8,0.18,-0.0,2.148,0,2.765,2.148,3.5
27.65,0.8,0.18,-0.0,2.148,0,2.765,2.148,3.5
27.7,0.8,0.18,-0.0,2.148,0,2.765,2.148,3.5
27.751,0.8,0.18,-0.0,2.146,0,2.686,2.146,3.5
27.8,0.8,0.18,-0.0,2.146,0,2.686,2.146,3.5
27.851,0.8,0.18,-0.0,2.146,0,2.686,2.146,3.5
27.901,0.8,0.18,-0.0,2.146,0,2.686,2.146,3.5
27.95,0.8,0.18,-0.0,2.147,0,2.684,2.147,3.5
28.0,0.8,0.18,-0.0,2.147,0,2.684,2.147,3.5
28.05,0.8,0.18,-0.0,2.147,0,2.684,2.147,3.5
28.1,0.8,0.18,-0.0,2.147,0,2.684,2.147,3.5
28.15,0.8,0.18,-0.0,2.152,0,2.664,2.152,3.5
28.2,0.8,0.18,-0.0,2.152,0,2.664,2.152,3.5
28.25,0.8,0.18,-0.0,2.152,0,2.664,2.152,3.5
28.301,0.8,0.18,-0.0,2.152,0,2.664,2.152,3.5
28.35,0.8,0.18,-0.0,2.15,0,2.64,2.15,3.498
28.4,0.8,0.18,-0.0,2.15,0,2.64,2.15,3.498
28.45,0.8,0.18,-0.0,2.15,0,2.64,2.15,3.498
28.5,0.8,0.18,-0.0,2.15,0,2.64,2.15,3.498
28.55,0.8,0.18,-0.0,2.179,0,2.655,2.179,3.449
28.6,0.8,0.18,-0.0,2.179,0,2.655,2.179,3.449
28.651,0.8,0.18,-0.0,2.179,0,2.655,2.179,3.449
28.7,0.8,0.18,-0.0,2.179,0,2.655,2.179,3.449
28.75,0.8,0.18,-0.0,2.167,0,2.613,2.167,3.42
28.8,0.8,0.18,-0.0,2.167,0,2.613,2.167,3.42
28.85,0.8,0.18,-0.0,2.167,0,2.613,2.167,3.42
28.9,0.8,0.18,-0.0,2.167,0,2.613,2.167,3.42
28.951,0.8,0.18,-0.0,2.18,0,2.622,2.18,3.374
29.0,0.8,0.18,-0.0,2.18,0,2.622,2.18,3.374
29.05,0.8,0.18,-0.0,2.18,0,2.622,2.18,3.374
29.1,0.8,0.18,-0.0,2.18,0,2.622,2.18,3.374
29.15,0.8,0.18,-0.0,2.196,0,2.615,2.196,3.344
29.2,0.8,0.18,-0.0,2.196,0,2.615,2.196,3.344
29.25,0.8,0.18,-0.0,2.196,0,2.615,2.196,3.344
29.3,0.8,0.18,-0.0,2.196,0,2.615,2.196,3.344
29.351,0.8,0.18,-0.0,2.182,0,2.58,2.182,3.313
29.4,0.8,0.18,-0.0,2.182,0,2.58,2.182,3.313
29.45,0.8,0.18,-0.0,2.182,0,2.58,2.182,3.313
29.5,0.8,0.18,-0.0,2.182,0,2.58,2.182,3.313
29.55,0.8,0.18,-0.0,2.198,0,2.564,2.198,3.279
29.6,0.8,0.18,-0.0,2.198,0,2.564,2.198,3.279
29.65,0.8,0.18,-0.0,2.198,0,2.564,2.198,3.279
29.7,0.8,0.18,-0.0,2.198,0,2.564,2.198,3.279
29.75,0.8,0.18,-0.0,2.197,0,2.514,2.197,3.239
29.8,0.8,0.18,-0.0,2.197,0,2.514,2.197,3.239
29.85,0.8,0.18,-0.0,2.197,0,2.514,2.197,3.239
29.9,0.8,0.18,-0.0,2.197,0,2.514,2.197,3.239
29.95,0.8,0.18,-0.0,2.204,0,2.482,2.204,3.193
30.0,0.8,0.18,-0.0,2.204,0,2.482,2.204,3.193
30.05,0.8,0.18,-0.0,2.204,0,2.482,2.204,3.193
30.1,0.8,0.18,-0.0,2.204,0,2.482,2.204,3.193
30.15,0.8,0.18,-0.0,2.212,0,2.46,2.212,3.182
30.2,0.8,0.18,-0.0,2.212,0,2.46,2.212,3.182
30.251,0.8,0.18,-0.0,2.212,0,2.46,2.212,3.182
30.3,0.8,0.18,-0.0,2.212,0,2.46,2.212,3.182
30.35,0.8,0.18,-0.0,2.225,0,2.429,2.248,3.12
30.4,0.8,0.18,-0.0,2.225,0,2.429,2.248,3.12
30.451,0.8,0.18,-0.0,2.225,0,2.429,2.248,3.12
30.5,0.8,0.18,-0.0,2.225,0,2.429,2.248,3.12
30.551,0.8,0.18,-0.0,2.233,0,2.4,2.29,3.083
30.6,0.8,0.18,-0.0,2.233,0,2.4,2.29,3.083
30.65,0.8,0.18,-0.0,2.233,0,2.4,2.29,3.083
30.701,0.8,0.18,-0.0,2.233,0,2.4,2.29,3.083
30.751,0.8,0.18,-0.0,2.219,0,2.37,2.316,3.074
30.8,0.8,0.18,-0.0,2.219,0,2.37,2.316,3.074
30.85,0.8,0.18,-0.0,2.219,0,2.37,2.316,3.074
30.901,0.8,0.18,-0.0,2.219,0,2.37,2.316,3.074
30.95,0.8,0.18,-0.0,2.188,0,2.344,2.358,3.033
31.001,0.8,0.18,-0.0,2.188,0,2.344,2.358,3.033
31.05,0.8,0.18,-0.0,2.188,0,2.344,2.358,3.033
31.1,0.8,0.18,-0.0,2.188,0,2.344,2.358,3.033
31.151,0.8,0.18,-0.0,2.166,0,2.306,2.375,3.009
31.2,0.8,0.18,-0.0,2.166,0,2.306,2.375,3.009
31.251,0.8,0.18,-0.0,2.166,0,2.306,2.375,3.009
31.3,0.8,0.18,-0.0,2.166,0,2.306,2.375,3.009
31.35,0.8,0.18,-0.0,2.138,0,2.265,2.351,2.951
31.4,0.8,0.18,-0.0,2.138,0,2.265,2.351,2.951
31.45,0.8,0.18,-0.0,2.138,0,2.265,2.351,2.951
31.5,0.8,0.18,-0.0,2.138,0,2.265,2.351,2.951
31.55,0.8,0.18,-0.0,2.132,0,2.263,2.327,2.92
31.601,0.8,0.18,-0.0,2.132,0,2.263,2.327,2.92
31.651,0.8,0.18,-0.0,2.132,0,2.263,2.327,2.92
31.701,0.8,0.18,-0.0,2.132,0,2.263,2.327,2.92
31.75,0.8,0.18,-0.0,2.104,0,2.206,2.301,2.892
31.801,0.8,0.18,-0.0,2.104,0,2.206,2.301,2.892
31.85,0.8,0.18,-0.0,2.104,0,2.206,2.301,2.892
31.9,0.8,0.18,-0.0,2.104,0,2.206,2.301,2.892
31.95,0.8,0.18,-0.0,2.085,0,2.186,2.277,2.85
32.001,0.8,0.18,-0.0,2.085,0,2.186,2.277,2.85
32.05,0.8,0.18,-0.0,2.085,0,2.186,2.277,2.85
32.101,0.8,0.18,-0.0,2.085,0,2.186,2.277,2.85
32.15,0.8,0.18,0.0,2.046,0,2.155,2.245,2.818
32.201,0.8,0.18,-0.0,2.046,0,2.155,2.245,2.818
32.25,0.8,0.18,-0.0,2.046,0,2.155,2.245,2.818
32.3,0.8,0.18,-0.0,2.046,0,2.155,2.245,2.818
32.35,0.8,0.18,-0.0,2.044,0,2.131,2.232,2.771
32.4,0.8,0.18,0.0,2.044,0,2.131,2.232,2.771
32.45,0.8,0.18,0.0,2.044,0,2.131,2.232,2.771
32.501,0.8,0.18,-0.0,2.044,0,2.131,2.232,2.771
32.55,0.8,0.18,-0.0,2.016,0,2.086,2.208,2.742
32.6,0.8,0.18,-0.0,2.016,0,2.086,2.208,2.742
32.65,0.8,0.18,-0.0,2.016,0,2.086,2.208,2.742
32.701,0.8,0.18,0.0,2.016,0,2.086,2.208,2.742
32.751,0.8,0.18,0.0,1.993,0,2.045,2.169,2.729
32.8,0.8,0.18,-0.0,1.993,0,2.045,2.169,2.729
32.85,0.8,0.18,-0.0,1.993,0,2.045,2.169,2.729
32.9,0.8,0.18,-0.0,1.993,0,2.045,2.169,2.729
32.95,0.8,0.18,-0.0,1.973,0,2.03,2.144,2.678
33.0,0.8,0.18,0.0,1.973,0,2.03,2.144,2.678
33.05,0.8,0.18,0.0,1.973,0,2.03,2.144,2.678
33.1,0.8,0.18,-0.0,1.973,0,2.03,2.144,2.678
33.15,0.8,0.18,-0.0,1.948,0,1.991,2.117,2.261
33.201,0.8,0.18,-0.0,1.948,0,1.991,2.117,2.261
33.25,0.8,0.18,-0.0,1.948,0,1.991,2.117,2.261
33.3,0.8,0.18,0.0,1.948,0,1.991,2.117,2.261
33.35,0.8,0.18,0.0,1.931,0,1.982,2.1,2.232
33.4,0.8,0.18,-0.0,1.931,0,1.982,2.1,2.232
33.45,0.8,0.18,-0.0,1.931,0,1.982,2.1,2.232
33.5,0.8,0.18,-0.0,1.931,0,1.982,2.1,2.232
33.551,0.8,0.18,0.0,1.893,0,1.939,2.074,2.196
33.6,0.8,0.18,0.0,1.893,0,1.939,2.074,2.196
33.65,0.8,0.18,-0.0,1.893,0,1.939,2.074,2.196
33.701,0.8,0.18,-0.0,1.893,0,1.939,2.074,2.196
33.75,0.8,0.18,-0.0,1.885,0,1.914,2.042,2.166
33.801,0.8,0.18,-0.0,1.885,0,1.914,2.042,2.166
33.85,0.8,0.18,0.0,1.885,0,1.914,2.042,2.166
33.901,0.8,0.18,0.0,1.885,0,1.914,2.042,2.166
33.95,0.8,0.18,-0.0,1.849,0,1.894,2.04,2.132
34.001,0.8,0.18,-0.0,1.849,0,1.894,2.04,2.132
34.05,0.8,0.18,-0.0,1.849,0,1.894,2.04,2.132
34.1,0.8,0.18,-0.0,1.849,0,1.894,2.04,2.132
34.15,0.8,0.18,0.0,1.841,0,1.884,2.019,2.117
34.2,0.8,0.18,0.0,1.841,0,1.884,2.019,2.117
34.25,0.8,0.18,0.0,1.841,0,1.884,2.019,2.117
34.3,0.8,0.18,-0.0,1.841,0,1.884,2.019,2.117
34.35,0.8,0.18,-0.0,1.813,0,1.843,1.982,2.124
34.401,0.8,0.18,0.0,1.813,0,1.843,1.982,2.124
34.45,0.8,0.18,0.0,1.813,0,1.843,1.982,2.124
34.5,0.8,0.18,-0.0,1.813,0,1.843,1.982,2.124
34.55,0.8,0.18,-0.0,1.797,0,1.815,1.946,2.135
34.6,0.8,0.18,-0.0,1.797,0,1.815,1.946,2.135
34.65,0.8,0.18,-0.0,1.797,0,1.815,1.946,2.135
34.7,0.8,0.18,0.0,1.797,0,1.815,1.946,2.135
34.751,0.8,0.18,0.0,1.774,0,1.815,1.936,2.128
34.8,0.8,0.18,-0.0,1.774,0,1.815,1.936,2.128
34.851,0.8,0.18,-0.0,1.774,0,1.815,1.936,2.128
34.901,0.8,0.18,-0.0,1.774,0,1.815,1.936,2.128
34.95,0.8,0.18,0.0,1.74,0,1.793,1.912,2.124
35.001,0.8,0.18,0.0,1.74,0,1.793,1.912,2.124
35.05,0.8,0.18,-0.0,1.74,0,1.793,1.912,2.124
35.1,0.8,0.18,-0.0,1.74,0,1.793,1.912,2.124
35.15,0.8,0.18,-0.0,1.728,0,1.748,1.875,2.152
35.201,0.8,0.18,0.0,1.728,0,1.748,1.875,2.152
35.25,0.8,0.18,0.0,1.728,0,1.748,1.875,2.152
35.3,0.8,0.18,0.0,1.728,0,1.748,1.875,2.152
35.35,0.8,0.18,-0.0,1.714,0,1.734,1.871,2.169
35.401,0.8,0.18,-0.0,1.714,0,1.734,1.871,2.169
35.451,0.8,0.18,0.0,1.714,0,1.734,1.871,2.169
35.5,0.8,0.18,0.0,1.714,0,1.734,1.871,2.169
35.55,0.8,0.18,0.0,1.68,0,1.725,1.837,2.153
35.601,0.8,0.18,-0.0,1.68,0,1.725,1.837,2.153
35.651,0.8,0.18,-0.0,1.68,0,1.725,1.837,2.153
35.701,0.8,0.18,0.0,1.68,0,1.725,1.837,2.153
35.751,0.8,0.18,0.0,1.64,0,1.714,1.805,2.176
35.8,0.8,0.18,0.0,1.64,0,1.714,1.805,2.176
35.9,0.8,0.1241,2.2,1.64,0,1.714,1.805,2.176
35.951,0.8,0.1241,2.2,1.645,0,1.682,1.826,2.126
36.001,0.8,0.1258,2.2,1.645,0,1.682,1.826,2.126
36.05,0.8,0.1272,2.2,1.645,0,1.682,1.826,2.126
36.1,0.8,0.1298,2.1912,1.645,0,1.682,1.826,2.126
36.151,0.8,0.1316,2.1133,1.645,0,1.682,1.826,2.126
36.2,0.8,0.1349,1.967,1.632,0,1.702,2.315,1.748
36.251,0.8,0.1365,1.8999,1.632,0,1.702,2.315,1.748
36.3,0.8,0.1381,1.8301,1.632,0,1.702,2.315,1.748
36.35,0.8,0.1409,1.7056,1.632,0,1.702,2.315,1.748
36.401,0.8,0.1423,1.6435,1.606,0,1.606,2.767,1.654
36.45,0.8,0.1449,1.5299,1.606,0,1.606,2.767,1.654
36.5,0.8,0.1461,1.4781,1.606,0,1.606,2.767,1.654
36.55,0.8,0.1485,1.3739,1.606,0,1.606,2.767,1.654
36.601,0.8,0.1496,1.3272,1.584,0,1.584,3.5,1.629
36.65,0.8,0.1518,1.2323,1.584,0,1.584,3.5,1.629
36.701,0.8,0.1527,1.19,1.584,0,1.584,3.5,1.629
36.75,0.8,0.1546,1.1087,1.584,0,1.584,3.5,1.629
36.8,0.8,0.1555,1.0699,1.559,0,1.595,3.5,1.643
36.85,0.8,0.1572,0.9942,1.559,0,1.595,3.5,1.643
36.9,0.8,0.158,0.9602,1.559,0,1.595,3.5,1.643
36.95,0.8,0.1595,0.8943,1.559,0,1.595,3.5,1.643
37.0,0.8,0.1602,0.8633,1.52,0,1.672,3.5,1.64
37.05,0.8,0.1609,0.8321,1.52,0,1.672,3.5,1.64
37.1,0.8,0.1622,0.7748,1.52,0,1.672,3.5,1.64
37.151,0.8,0.1629,0.7473,1.52,0,1.672,3.5,1.64
37.2,0.8,0.1641,0.6959,1.493,0,1.808,3.5,1.668
37.251,0.8,0.1646,0.6723,1.493,0,1.808,3.5,1.668
37.3,0.8,0.1657,0.6255,1.493,0,1.808,3.5,1.668
37.351,0.8,0.1661,0.6043,1.493,0,1.808,3.5,1.668
37.4,0.8,0.1671,0.5627,1.458,0,1.973,3.5,1.553
37.451,0.8,0.1675,0.5434,1.458,0,1.973,3.5,1.553
37.5,0.8,0.1684,0.5061,1.458,0,1.973,3.5,1.553
37.55,0.8,0.1688,0.4887,1.458,0,1.973,3.5,1.553
37.6,0.8,0.1696,0.4551,1.434,0,2.162,3.5,1.487
37.651,0.8,0.1699,0.4396,1.434,0,2.162,3.5,1.487
37.7,0.8,0.1706,0.4093,1.434,0,2.162,3.5,1.487
37.751,0.8,0.1709,0.3953,1.434,0,2.162,3.5,1.487
37.8,0.8,0.1716,0.3682,1.426,0,2.377,3.5,1.432
37.85,0.8,0.1719,0.3556,1.426,0,2.377,3.5,1.432
37.9,0.8,0.1721,0.343,1.426,0,2.377,3.5,1.432
37.95,0.8,0.1727,0.3201,1.426,0,2.377,3.5,1.432
38.0,0.8,0.1729,0.309,1.398,0,2.613,3.5,1.398
38.051,0.8,0.1734,0.2877,1.398,0,2.613,3.5,1.398
38.1,0.8,0.1736,0.2779,1.398,0,2.613,3.5,1.398
38.151,0.8,0.1741,0.2587,1.398,0,2.613,3.5,1.398
38.2,0.8,0.1743,0.2499,1.383,0,2.587,3.5,1.383
38.251,0.8,0.1747,0.2328,1.383,0,2.587,3.5,1.383
38.3,0.8,0.1748,0.2248,1.383,0,2.587,3.5,1.383
38.35,0.8,0.1752,0.2094,1.383,0,2.587,3.5,1.383
38.4,0.8,0.1754,0.2023,1.382,0,2.539,3.5,1.382
38.45,0.8,0.1757,0.1884,1.382,0,2.539,3.5,1.382
38.5,0.8,0.1758,0.182,1.382,0,2.539,3.5,1.382
38.551,0.8,0.1761,0.1695,1.382,0,2.539,3.5,1.382
38.6,0.8,0.1762,0.1637,1.363,0,2.491,3.5,1.363
38.65,0.8,0.1764,0.1579,1.363,0,2.491,3.5,1.363
38.701,0.8,0.1766,0.1474,1.363,0,2.491,3.5,1.363
38.75,0.8,0.1767,0.1423,1.363,0,2.491,3.5,1.363
38.8,0.8,0.177,0.1325,1.347,0,2.475,3.5,1.347
38.85,0.8,0.1771,0.128,1.347,0,2.475,3.5,1.347
38.9,0.8,0.1773,0.1192,1.347,0,2.475,3.5,1.347
38.95,0.8,0.1774,0.1151,1.347,0,2.475,3.5,1.347
39.0,0.8,0.1775,0.1072,1.356,0,2.437,3.5,1.356
39.051,0.8,0.1776,0.1036,1.356,0,2.437,3.5,1.356
39.1,0.8,0.1778,0.0965,1.356,0,2.437,3.5,1.356
39.151,0.8,0.1779,0.0932,1.356,0,2.437,3.5,1.356
39.2,0.8,0.178,0.0868,1.352,0,2.399,3.5,1.352
39.25,0.8,0.1781,0.0839,1.352,0,2.399,3.5,1.352
39.3,0.8,0.1782,0.0781,1.352,0,2.399,3.5,1.352
39.35,0.8,0.1783,0.0754,1.352,0,2.399,3.5,1.352
39.4,0.8,0.1783,0.0728,1.35,0,2.358,3.5,1.35
39.45,0.8,0.1784,0.0679,1.35,0,2.358,3.5,1.35
39.5,0.8,0.1785,0.0654,1.35,0,2.358,3.5,1.35
39.55,0.8,0.1786,0.061,1.35,0,2.358,3.5,1.35
39.6,0.8,0.1786,0.0589,1.347,0,2.327,3.5,1.347
39.65,0.8,0.1787,0.0548,1.347,0,2.327,3.5,1.347
39.701,0.8,0.1788,0.053,1.347,0,2.327,3.5,1.347
39.751,0.8,0.1789,0.0494,1.347,0,2.327,3.5,1.347
